frame,x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4,x_5,y_5,x_6,y_6,x_7,y_7,x_8,y_8,x_9,y_9,x_10,y_10,x_11,y_11,x_12,y_12,x_13,y_13,x_14,y_14,x_15,y_15,x_16,y_16,x_17,y_17,x_18,y_18,x_19,y_19,x_20,y_20,x_21,y_21,x_22,y_22,x_23,y_23,x_24,y_24,x_25,y_25,x_26,y_26,x_27,y_27,x_28,y_28,x_29,y_29,x_30,y_30,x_31,y_31,x_32,y_32
11,0.4795793890953064,0.1317773312330246,0.48715469241142273,0.11574351042509079,0.49134689569473267,0.11532655358314514,0.4958917498588562,0.11449446529150009,0.4793824255466461,0.1153428703546524,0.4779491126537323,0.1149139329791069,0.47640445828437805,0.11442497372627258,0.5104988217353821,0.12156057357788086,0.4835374057292938,0.12085676938295364,0.487921804189682,0.15232202410697937,0.4783188998699188,0.15135835111141205,0.5464283227920532,0.23534655570983887,0.4615706205368042,0.23053371906280518,0.5543796420097351,0.3810111880302429,0.4646095931529999,0.3807676434516907,0.5652779936790466,0.5079295635223389,0.45848214626312256,0.49580565094947815,0.5687141418457031,0.5454761981964111,0.4570716917514801,0.5352275967597961,0.5633506178855896,0.5450942516326904,0.45752838253974915,0.535819411277771,0.5604632496833801,0.5346371531486511,0.4596049189567566,0.5252208709716797,0.5267165899276733,0.4985281527042389,0.4766543209552765,0.49768632650375366,0.5477150678634644,0.7039533853530884,0.4758712351322174,0.6945751309394836,0.5725295543670654,0.9022395610809326,0.46414387226104736,0.869638204574585,0.5811084508895874,0.9299656748771667,0.47451305389404297,0.8997196555137634,0.5458132028579712,0.9665701389312744,0.4261510968208313,0.9125685095787048
12,0.4796947240829468,0.1315673291683197,0.48721781373023987,0.1154477447271347,0.4913490414619446,0.11501865833997726,0.49592381715774536,0.11412494629621506,0.4795612394809723,0.11514490842819214,0.4781782329082489,0.1147596538066864,0.4766571819782257,0.11431188136339188,0.5106444954872131,0.12129803746938705,0.483784019947052,0.12075348943471909,0.48791101574897766,0.15204288065433502,0.478463739156723,0.1511366367340088,0.5463937520980835,0.2356145679950714,0.4616345465183258,0.23100540041923523,0.5541622638702393,0.38191482424736023,0.46447744965553284,0.3806924521923065,0.5640631318092346,0.5094587802886963,0.4567241966724396,0.4967009425163269,0.5673230290412903,0.5476255416870117,0.4536804258823395,0.5368210673332214,0.5619574785232544,0.5469545125961304,0.4557533860206604,0.5370259881019592,0.559168815612793,0.5359483361244202,0.45843878388404846,0.5265745520591736,0.5257681608200073,0.4981885552406311,0.47650688886642456,0.4977443516254425,0.5482463836669922,0.7044909000396729,0.4758320450782776,0.6945910453796387,0.5723361372947693,0.9024024605751038,0.4638301134109497,0.8696390390396118,0.5805720686912537,0.9304738640785217,0.4741695523262024,0.8997071385383606,0.54533451795578,0.9663686156272888,0.42597946524620056,0.9123926758766174
13,0.4799148440361023,0.1314391791820526,0.48735901713371277,0.11524081230163574,0.49140116572380066,0.11483247578144073,0.4959997832775116,0.11394977569580078,0.47983506321907043,0.1149478480219841,0.4784950911998749,0.1145734116435051,0.4770084321498871,0.11413924396038055,0.5107808709144592,0.12123361974954605,0.4840211570262909,0.1206144243478775,0.4879443943500519,0.15170013904571533,0.47866499423980713,0.1507893055677414,0.5463603734970093,0.23582644760608673,0.4616769254207611,0.23134870827198029,0.5537451505661011,0.38249823451042175,0.46327054500579834,0.380454957485199,0.56263667345047,0.5114739537239075,0.45335790514945984,0.4973908066749573,0.5668042898178101,0.5498903393745422,0.44929441809654236,0.5379508137702942,0.5615482926368713,0.5489228963851929,0.45269933342933655,0.5377564430236816,0.5586525797843933,0.537641704082489,0.4557264745235443,0.5274053812026978,0.5251175761222839,0.498569518327713,0.4764288067817688,0.4980258047580719,0.5484771728515625,0.7048461437225342,0.47571876645088196,0.6954289078712463,0.5721492171287537,0.9027085900306702,0.4635397493839264,0.869956910610199,0.5800933241844177,0.9310662746429443,0.47413307428359985,0.8999881148338318,0.5451521277427673,0.9663642048835754,0.4257929027080536,0.9123880863189697
14,0.4802006781101227,0.1307992935180664,0.48756298422813416,0.11447173357009888,0.4915272295475006,0.11410526186227798,0.4961220324039459,0.11329776793718338,0.4802330732345581,0.114107146859169,0.4789187014102936,0.1137562096118927,0.47744515538215637,0.11331837624311447,0.51091068983078,0.12100324034690857,0.4842505156993866,0.120155930519104,0.48798131942749023,0.15097767114639282,0.47888508439064026,0.1499684602022171,0.54634690284729,0.23572921752929688,0.4617258906364441,0.2314327359199524,0.5528040528297424,0.38206249475479126,0.4619227647781372,0.3796275854110718,0.5593578219413757,0.5117344856262207,0.4498176574707031,0.4974805414676666,0.5641807317733765,0.5515115261077881,0.44410714507102966,0.5385528206825256,0.5590181946754456,0.550040066242218,0.4474606215953827,0.5382727384567261,0.5559876561164856,0.538398027420044,0.45067185163497925,0.5279632210731506,0.5256301164627075,0.4986068606376648,0.4769118130207062,0.4980410039424896,0.5486845374107361,0.7053187489509583,0.4752519428730011,0.6956990957260132,0.5719476938247681,0.9027197957038879,0.4635257124900818,0.8701475858688354,0.5798660516738892,0.9310636520385742,0.47416868805885315,0.9001753926277161,0.5451571345329285,0.9662527441978455,0.42551618814468384,0.9123640656471252
15,0.4804091453552246,0.12960493564605713,0.48772117495536804,0.11274413019418716,0.4916718900203705,0.11240438371896744,0.49624401330947876,0.11179730296134949,0.48056137561798096,0.11232365667819977,0.4792433977127075,0.1120428591966629,0.4777515232563019,0.11166422069072723,0.5110284090042114,0.12032294273376465,0.48441562056541443,0.1193157508969307,0.48799625039100647,0.14977647364139557,0.47903427481651306,0.14879941940307617,0.5463318228721619,0.23533999919891357,0.46171435713768005,0.2316184788942337,0.5514622330665588,0.38222000002861023,0.45995935797691345,0.3796641230583191,0.5554856657981873,0.5119779109954834,0.4447050988674164,0.4998810887336731,0.5595281720161438,0.5523326992988586,0.4390895962715149,0.5395315289497375,0.5539069771766663,0.5503333210945129,0.44166484475135803,0.5393272042274475,0.5505536198616028,0.538471519947052,0.4444732964038849,0.5295425653457642,0.526049017906189,0.49872109293937683,0.4769843816757202,0.4979742467403412,0.5490260720252991,0.7062416076660156,0.4747616648674011,0.6956731081008911,0.5718269348144531,0.902680516242981,0.4635041654109955,0.8701064586639404,0.5797312259674072,0.9308635592460632,0.47419843077659607,0.9001466631889343,0.5451781749725342,0.9662463068962097,0.42542096972465515,0.9123145937919617
16,0.48076412081718445,0.1287630796432495,0.4880174994468689,0.11122417449951172,0.492055207490921,0.11085251718759537,0.4965807795524597,0.11043313145637512,0.4809666872024536,0.11082105338573456,0.4796309471130371,0.110597163438797,0.47810232639312744,0.11027878522872925,0.5112795233726501,0.11944570392370224,0.4845782518386841,0.11850724369287491,0.48820239305496216,0.14904846251010895,0.47935914993286133,0.14810046553611755,0.5463361144065857,0.23458920419216156,0.4617363214492798,0.23189762234687805,0.5488383769989014,0.3808692991733551,0.4567554295063019,0.3791297972202301,0.5516700148582458,0.5120585560798645,0.4393296241760254,0.5000790357589722,0.5550340414047241,0.5525413155555725,0.43395206332206726,0.5395124554634094,0.548505425453186,0.5505707859992981,0.43573325872421265,0.5393092632293701,0.5452354550361633,0.5385138988494873,0.43860679864883423,0.5295666456222534,0.5262652039527893,0.498588502407074,0.47746554017066956,0.49707114696502686,0.5489954352378845,0.7064153552055359,0.47411978244781494,0.6943532824516296,0.5717085599899292,0.902584433555603,0.4635046422481537,0.8697348833084106,0.5796587467193604,0.9305387139320374,0.47421324253082275,0.89994877576828,0.5451918244361877,0.9662420153617859,0.4253835678100586,0.9121772646903992
17,0.48112356662750244,0.1287081092596054,0.48834162950515747,0.11101938039064407,0.49245741963386536,0.11059301346540451,0.4969363510608673,0.11017514765262604,0.48133665323257446,0.11059829592704773,0.479990690946579,0.11037567257881165,0.47846072912216187,0.11006700247526169,0.5115142464637756,0.11923009902238846,0.4847484529018402,0.11840686947107315,0.4884740710258484,0.14908453822135925,0.47972366213798523,0.14813201129436493,0.546358048915863,0.23390251398086548,0.46183064579963684,0.23204170167446136,0.5467852354049683,0.3798317611217499,0.45457085967063904,0.3780897557735443,0.5488296747207642,0.5135466456413269,0.43401873111724854,0.4999893605709076,0.5513070821762085,0.554415225982666,0.42825689911842346,0.5393636226654053,0.5435270071029663,0.5526278614997864,0.43050870299339294,0.5390008091926575,0.5407453775405884,0.5401065349578857,0.433714359998703,0.529358983039856,0.5264348387718201,0.4984589219093323,0.47861894965171814,0.49608510732650757,0.5489328503608704,0.7065644264221191,0.47232428193092346,0.69381183385849,0.5715487599372864,0.9025588631629944,0.4635249376296997,0.8697213530540466,0.5796011090278625,0.9304874539375305,0.4742245376110077,0.8999465107917786,0.5451552867889404,0.9661903381347656,0.4253506362438202,0.9119648337364197
18,0.4812900722026825,0.12862159311771393,0.4884985089302063,0.1109229177236557,0.4926392436027527,0.11045477539300919,0.4971032738685608,0.11000607162714005,0.48148488998413086,0.11054711788892746,0.48012813925743103,0.11034534871578217,0.4786118268966675,0.11005371809005737,0.511662483215332,0.1190410628914833,0.48485514521598816,0.11837024241685867,0.4886455535888672,0.14899592101573944,0.4799533486366272,0.14809074997901917,0.5464808940887451,0.2330755740404129,0.4619671702384949,0.23217494785785675,0.5458813905715942,0.3800930082798004,0.45282819867134094,0.3761884570121765,0.5455921292304993,0.513672411441803,0.4291062355041504,0.4997986853122711,0.5478522777557373,0.5547745823860168,0.42262718081474304,0.538851261138916,0.5391954779624939,0.5528220534324646,0.4248467683792114,0.5388352274894714,0.5364077687263489,0.5401620864868164,0.4283628463745117,0.5293075442314148,0.528325617313385,0.4982427954673767,0.48124027252197266,0.4956541955471039,0.5489208698272705,0.7068979740142822,0.4706873595714569,0.6927812099456787,0.571519672870636,0.9025638699531555,0.46356648206710815,0.8696237206459045,0.5796062350273132,0.930487334728241,0.4742378890514374,0.8999090194702148,0.5451441407203674,0.9659374356269836,0.42533764243125916,0.9114974737167358
19,0.4812835454940796,0.12886224687099457,0.4884943664073944,0.11129283159971237,0.4926314353942871,0.11082836240530014,0.4970983564853668,0.11034508049488068,0.48146992921829224,0.11091891676187515,0.4801119267940521,0.11070187389850616,0.4786100685596466,0.11039597541093826,0.5116560459136963,0.11918966472148895,0.48489391803741455,0.11856546998023987,0.4886404871940613,0.14922475814819336,0.4799768328666687,0.1483563631772995,0.5464741587638855,0.23211795091629028,0.46206778287887573,0.23218312859535217,0.5437549352645874,0.3802890479564667,0.4509854316711426,0.3744594156742096,0.5414606928825378,0.5139951705932617,0.424469918012619,0.4963572323322296,0.544130265712738,0.5548768639564514,0.4166337549686432,0.5348542332649231,0.5349094271659851,0.5529204607009888,0.4182136356830597,0.534843921661377,0.5322076678276062,0.540186882019043,0.42220538854599,0.5260604023933411,0.5313563346862793,0.4979148507118225,0.48410558700561523,0.49567848443984985,0.5487272143363953,0.7079635858535767,0.46951109170913696,0.6922687888145447,0.5716257095336914,0.9030184149742126,0.4636261761188507,0.8698408603668213,0.5798856019973755,0.9314611554145813,0.4742799997329712,0.9001608490943909,0.5439156889915466,0.965939462184906,0.42534056305885315,0.9114469885826111
20,0.4812646210193634,0.12889818847179413,0.488437294960022,0.1119193285703659,0.4924449622631073,0.1114671602845192,0.49697116017341614,0.11083205789327621,0.48142510652542114,0.1116449236869812,0.48009341955184937,0.11133065819740295,0.47859445214271545,0.1109766960144043,0.5116468071937561,0.11930152028799057,0.4849887490272522,0.1187276765704155,0.48862504959106445,0.1492772251367569,0.4799855947494507,0.14856594800949097,0.5465787053108215,0.23211026191711426,0.4621685743331909,0.23221458494663239,0.5432031750679016,0.380327969789505,0.44973278045654297,0.3729049563407898,0.535625159740448,0.5142418742179871,0.42069685459136963,0.4888244569301605,0.5385566353797913,0.5548610091209412,0.4110441505908966,0.5262646675109863,0.5286925435066223,0.5530229806900024,0.4114314615726471,0.5264531373977661,0.5264621376991272,0.540221631526947,0.4157297909259796,0.5178439021110535,0.5356332659721375,0.4963999390602112,0.4868294596672058,0.4952069818973541,0.5481547713279724,0.7064847350120544,0.46783167123794556,0.6909565925598145,0.5716462731361389,0.9029070138931274,0.4637589752674103,0.8704826831817627,0.5799505114555359,0.9314567446708679,0.47441717982292175,0.9008793830871582,0.5439433455467224,0.9654022455215454,0.42532917857170105,0.9114428162574768
21,0.48125749826431274,0.13065239787101746,0.4884319603443146,0.11401626467704773,0.4924392104148865,0.11372203379869461,0.4969762861728668,0.11322341859340668,0.48141273856163025,0.11426007747650146,0.48008373379707336,0.11374811828136444,0.47858819365501404,0.11327572911977768,0.5116396546363831,0.1209796890616417,0.4849695861339569,0.12052160501480103,0.48862454295158386,0.15071065723896027,0.48000332713127136,0.1504528671503067,0.5465852618217468,0.23225770890712738,0.4621604382991791,0.2323058396577835,0.5424237847328186,0.3803652226924896,0.44883203506469727,0.3722018897533417,0.529998242855072,0.5083667039871216,0.41476717591285706,0.485563725233078,0.5276925563812256,0.5471616983413696,0.403816282749176,0.5214558243751526,0.5192127823829651,0.5447760224342346,0.4036197066307068,0.5216485261917114,0.5188766717910767,0.5334728956222534,0.40740343928337097,0.5137621164321899,0.5383992791175842,0.4951109290122986,0.4893912374973297,0.49524128437042236,0.5474476218223572,0.7063161730766296,0.46478891372680664,0.6909652352333069,0.5717840194702148,0.9033103585243225,0.4640396535396576,0.8709794282913208,0.5807316899299622,0.9323167204856873,0.47507351636886597,0.9011906981468201,0.5438359379768372,0.9653981328010559,0.42551177740097046,0.9114532470703125
22,0.48128965497016907,0.13418102264404297,0.48845869302749634,0.1170337051153183,0.4925260841846466,0.11674578487873077,0.4970501661300659,0.11650744080543518,0.4814145863056183,0.11759179830551147,0.480071485042572,0.11718355119228363,0.4785754978656769,0.11675745993852615,0.5116126537322998,0.12389522045850754,0.48493853211402893,0.12330477684736252,0.48869478702545166,0.15281805396080017,0.4800524115562439,0.15304811298847198,0.5466020703315735,0.2329998016357422,0.46209579706192017,0.23406115174293518,0.5422802567481995,0.38083502650260925,0.4472039043903351,0.37234801054000854,0.5218185186386108,0.5034602284431458,0.4081745147705078,0.4808822572231293,0.5171553492546082,0.5416141748428345,0.3963112235069275,0.5126777291297913,0.5079323053359985,0.5369647741317749,0.39533695578575134,0.5125156044960022,0.5074636936187744,0.5267585515975952,0.3998299241065979,0.5046801567077637,0.5408238768577576,0.49493250250816345,0.4919194281101227,0.49528706073760986,0.5460473895072937,0.7057949900627136,0.46298325061798096,0.6895217895507812,0.5721343755722046,0.9031981229782104,0.4643624424934387,0.8704803586006165,0.582112193107605,0.9321221709251404,0.47550490498542786,0.9006008505821228,0.5439492464065552,0.9654116034507751,0.4260280728340149,0.9114630222320557
